A6NJG2	SWAHD_HUMAN	SOWAHD
Q6NVH7	SWAP1_HUMAN	SWSAP1
Q5T5J6	SWT1_HUMAN	SWT1
Q9NX95	SYBU_HUMAN	SYBU
Q6PIF2	SYCE2_HUMAN	SYCE2
Q9BX26	SYCP2_HUMAN	SYCP2
Q9UQF0	SYCY1_HUMAN	ERVW-1
P14868	SYDC_HUMAN	DARS
Q6ZW31	SYDE1_HUMAN	SYDE1
O95363	SYFM_HUMAN	FARS2
P41252	SYIC_HUMAN	IARS
P30872	SSR1_HUMAN	SSTR1
P30874	SSR2_HUMAN	SSTR2
P31391	SSR4_HUMAN	SSTR4
P35346	SSR5_HUMAN	SSTR5
P43307	SSRA_HUMAN	SSR1
P43308	SSRB_HUMAN	SSR2
Q7RTT5	SSX7_HUMAN	SSX7
P50225	ST1A1_HUMAN	SULT1A1
P0DMM9	ST1A3_HUMAN	SULT1A3
O00204	ST2B1_HUMAN	SULT2B1
Q9NY57	ST32B_HUMAN	STK32B
P0CL85	ST3L3_HUMAN	STAG3L3
Q9Y365	STA10_HUMAN	STARD10
Q9Y3M8	STA13_HUMAN	STARD13
Q9NSY2	STAR5_HUMAN	STARD5
Q9P2P6	STAR9_HUMAN	STARD9
P02808	STAT_HUMAN	STATH
Q9NUL3	STAU2_HUMAN	STAU2
Q8NFT2	STEA2_HUMAN	STEAP2
Q86WV6	STING_HUMAN	TMEM173
O94804	STK10_HUMAN	STK10
Q9BYT3	STK33_HUMAN	STK33
Q13188	STK3_HUMAN	STK3
Q05952	STP2_HUMAN	TNP2
Q9UNK0	STX8_HUMAN	STX8
Q15833	STXB2_HUMAN	STXBP2
Q8NFX7	STXB6_HUMAN	STXBP6
Q9P2R7	SUCB1_HUMAN	SUCLA2
P61956	SUMO2_HUMAN	SUMO2
P51687	SUOX_HUMAN	SUOX
Q9H5I1	SUV92_HUMAN	SUV39H2
Q7L0J3	SV2A_HUMAN	SV2A
Q1ZZU3	SWI5_HUMAN	SWI5
Q9UH65	SWP70_HUMAN	SWAP70
Q5T4T6	SYC2L_HUMAN	SYCP2L
Q13190	STX5_HUMAN	STX5
Q9UBS9	SUCO_HUMAN	SUCO
Q9BXA5	SUCR1_HUMAN	SUCNR1
Q9UMX1	SUFU_HUMAN	SUFU
Q8NHG7	SVIP_HUMAN	SVIP
Q8N434	SVOPL_HUMAN	SVOPL
Q8N4V2	SVOP_HUMAN	SVOP
A6NEL2	SWAHB_HUMAN	SOWAHB
Q53LP3	SWAHC_HUMAN	SOWAHC
Q5JTZ9	SYAM_HUMAN	AARS2
A8MT33	SYC1L_HUMAN	SYCE1L
Q9HA77	SYCM_HUMAN	CARS2
Q15431	SYCP1_HUMAN	SYCP1
Q96GW9	SYMM_HUMAN	MARS2
Q92797	SYMPK_HUMAN	SYMPK
Q6ZMZ3	SYNE3_HUMAN	SYNE3
O15056	SYNJ2_HUMAN	SYNJ2
Q9UMS6	SYNP2_HUMAN	SYNPO2
A6NKL6	T200C_HUMAN	TMEM200C
B2RXF0	T229A_HUMAN	TMEM229A
Q8NBD8	T229B_HUMAN	TMEM229B
Q9NYW7	TA2R1_HUMAN	TAS2R1
Q9NYW5	TA2R4_HUMAN	TAS2R4
Q9P1P5	TAAR2_HUMAN	TAAR2
Q96RI8	TAAR6_HUMAN	TAAR6
Q8N5C8	TAB3_HUMAN	TAB3
Q15542	TAF5_HUMAN	TAF5
Q9Y6J9	TAF6L_HUMAN	TAF6L
Q92844	TANK_HUMAN	TANK
Q7L7X3	TAOK1_HUMAN	TAOK1
P0CG34	TB15A_HUMAN	TMSB15A
Q6PEY2	TBA3E_HUMAN	TUBA3E
Q9NY65	TBA8_HUMAN	TUBA8
A6NHL2	TBAL3_HUMAN	TUBAL3
Q13509	TBB3_HUMAN	TUBB3
Q9BUF5	TBB6_HUMAN	TUBB6
Q3ZCM7	TBB8_HUMAN	TUBB8
Q9UFV1	TBC29_HUMAN	TBC1D29
Q9Y2I9	TBC30_HUMAN	TBC1D30
A0A087WVF3	TBC3D_HUMAN	TBC1D3D
P0C7X1	TBC3H_HUMAN	TBC1D3H
B9A6J9	TBC3L_HUMAN	TBC1D3L
Q66K14	TBC9B_HUMAN	TBC1D9B
Q9NVR7	TBCC1_HUMAN	TBCCD1
Q86TI0	TBCD1_HUMAN	TBC1D1
O60343	TBCD4_HUMAN	TBC1D4
Q6ZT07	TBCD9_HUMAN	TBC1D9
Q15813	TBCE_HUMAN	TBCE
Q9UJT1	TBD_HUMAN	TUBD1
A7MCY6	TBKB1_HUMAN	TBKBP1
Q16650	TBR1_HUMAN	TBR1
O60806	TBX19_HUMAN	TBX19
Q8N7M0	TC1D1_HUMAN	TCTEX1D1
Q8IZS6	TC1D3_HUMAN	TCTE3
Q9UHQ7	TCAL9_HUMAN	TCEAL9
Q8IUC6	TCAM1_HUMAN	TICAM1
Q12870	TCF15_HUMAN	TCF15
Q9Y242	TCF19_HUMAN	TCF19
Q9UGU0	TCF20_HUMAN	TCF20
P20061	TCO1_HUMAN	TCN1
Q12799	TCP10_HUMAN	TCP10
Q8WWU5	TCP11_HUMAN	TCP11
Q8TDR4	TCP1L_HUMAN	TCP10L
B9ZVM9	TCP2L_HUMAN	TCP10L2
P78371	TCPB_HUMAN	CCT2
P50991	TCPD_HUMAN	CCT4
Q8IZJ6	TDH_HUMAN	TDH
B5MCY1	TDR15_HUMAN	TDRD15
Q9Y4R8	TELO2_HUMAN	TELO2
Q9HBL0	TENS1_HUMAN	TNS1
Q12800	TFCP2_HUMAN	TFCP2
P04155	TFF1_HUMAN	TFF1
P0C1Z6	TFPT_HUMAN	TFPT
Q9UP52	TFR2_HUMAN	TFR2
P05543	THBG_HUMAN	SERPINA7
P10828	THB_HUMAN	THRB
P0DJG4	THEGL_HUMAN	THEGL
Q86V81	THOC4_HUMAN	ALYREF
Q8WZ42	TITIN_HUMAN	TTN
P20366	TKN1_HUMAN	TAC1
Q53S58	TM177_HUMAN	TMEM177
Q6ZP80	TM182_HUMAN	TMEM182
Q8WZ59	TM190_HUMAN	TMEM190
Q6ZVM7	TM1L2_HUMAN	TOM1L2
Q969S6	TM203_HUMAN	TMEM203
Q9BSN7	TM204_HUMAN	TMEM204
Q96SK2	TM209_HUMAN	TMEM209
A6NML5	TM212_HUMAN	TMEM212
Q9P0N5	TM216_HUMAN	TMEM216
A2RU14	TM218_HUMAN	TMEM218
Q9H0R3	TM222_HUMAN	TMEM222
Q96A57	TM230_HUMAN	TMEM230
B4DJY2	TM233_HUMAN	TMEM233
Q8WY98	TM234_HUMAN	TMEM234
Q96Q45	TM237_HUMAN	TMEM237
Q5VVB8	TM244_HUMAN	TMEM244
Q9NWD8	TM248_HUMAN	TMEM248
H0YL14	TM250_HUMAN	TMEM250
Q8N6I4	TM251_HUMAN	TMEM251
Q8WUH6	TM263_HUMAN	TMEM263
A0A286YF58	TM271_HUMAN	TMEM271
Q9BX74	TM2D1_HUMAN	TM2D1
Q53FP2	TM35A_HUMAN	TMEM35A
A8MYB1	TMC5B_HUMAN	TMCO5B
Q7Z403	TMC6_HUMAN	TMC6
Q9UM00	TMCO1_HUMAN	TMCO1
Q96DC7	TMCO6_HUMAN	TMCO6
Q15363	TMED2_HUMAN	TMED2
Q9Y3Q3	TMED3_HUMAN	TMED3
Q9Y3A6	TMED5_HUMAN	TMED5
P82094	TMF1_HUMAN	TMF1
P0DMS9	TMIG3_HUMAN	TMIGD3
Q6P2H8	TMM53_HUMAN	TMEM53
Q5T7P6	TMM78_HUMAN	TMEM78
A2RUT3	TMM89_HUMAN	TMEM89
Q9Y2Y6	TMM98_HUMAN	TMEM98
Q9NZR1	TMOD2_HUMAN	TMOD2
Q7Z410	TMPS9_HUMAN	TMPRSS9
Q8IUR5	TMTC1_HUMAN	TMTC1
Q6ZXV5	TMTC3_HUMAN	TMTC3
Q9BVT8	TMUB1_HUMAN	TMUB1
Q9H3N1	TMX1_HUMAN	TMX1
P41273	TNFL9_HUMAN	TNFSF9
Q9UKE5	TNIK_HUMAN	TNIK
Q96KP6	TNIP3_HUMAN	TNIP3
Q9H2K2	TNKS2_HUMAN	TNKS2
P63316	TNNC1_HUMAN	TNNC1
Q9UPQ9	TNR6B_HUMAN	TNRC6B
Q7Z2V1	TNT_HUMAN	C16orf82
Q6UXN7	TO20L_HUMAN	TOMM20L
Q5JTV8	TOIP1_HUMAN	TOR1AIP1
Q9H0E2	TOLIP_HUMAN	TOLLIP
Q9NS69	TOM22_HUMAN	TOMM22
Q15785	TOM34_HUMAN	TOMM34
O96008	TOM40_HUMAN	TOMM40
P11388	TOP2A_HUMAN	TOP2A
Q13472	TOP3A_HUMAN	TOP3A
O14656	TOR1A_HUMAN	TOR1A
Q8N2E6	TOR2X_HUMAN	TOR2A
O75365	TP4A3_HUMAN	PTP4A3
P00750	TPA_HUMAN	PLAT
Q13641	TPBG_HUMAN	TPBG
Q5T215	TPC3L_HUMAN	TRAPPC3L
Q68CL5	TPGS2_HUMAN	TPGS2
O14773	TPP1_HUMAN	TPP1
Q8IUR0	TPPC5_HUMAN	TRAPPC5
P59282	TPPP2_HUMAN	TPPP2
Q9BW30	TPPP3_HUMAN	TPPP3
Q5T6R2	TPT2L_HUMAN	TPTE2P1
P56180	TPTE_HUMAN	TPTE
Q9BWF2	TRAIP_HUMAN	TRAIP
Q6ZNB5	TRC2L_HUMAN	
Q96PN7	TREF1_HUMAN	TRERF1
Q9NP99	TREM1_HUMAN	TREM1
Q9NZC2	TREM2_HUMAN	TREM2
P08582	TRFM_HUMAN	MELTF
P0CF51	TRGC1_HUMAN	TRGC1
P03979	TRGV3_HUMAN	TRGV3
Q9Y577	TRI17_HUMAN	TRIM17
O15344	TRI18_HUMAN	MID1
P36406	TRI23_HUMAN	TRIM23
P14373	TRI27_HUMAN	TRIM27
Q9BYJ4	TRI34_HUMAN	TRIM34
Q9NQ86	TRI36_HUMAN	TRIM36
Q9HCM9	TRI39_HUMAN	TRIM39
Q8IWZ5	TRI42_HUMAN	TRIM42
Q969Q1	TRI63_HUMAN	TRIM63
Q86WT6	TRI69_HUMAN	TRIM69
Q86UV7	TRI73_HUMAN	TRIM73
O43715	TRIA1_HUMAN	TRIAP1
Q96RU8	TRIB1_HUMAN	TRIB1
Q9C040	TRIM2_HUMAN	TRIM2
O75382	TRIM3_HUMAN	TRIM3
Q9C029	TRIM7_HUMAN	TRIM7
Q629K1	TRIQK_HUMAN	TRIQK
Q9NWX6	THG1_HUMAN	THG1L
P09110	THIK_HUMAN	ACAA1
P24752	THIL_HUMAN	ACAT1
Q96J01	THOC3_HUMAN	THOC3
Q13769	THOC5_HUMAN	THOC5
P00734	THRB_HUMAN	F2
Q92748	THRSP_HUMAN	THRSP
Q9BU02	THTPA_HUMAN	THTPA
Q16762	THTR_HUMAN	TST
P31483	TIA1_HUMAN	TIA1
Q13009	TIAM1_HUMAN	TIAM1
A6NFA1	TIKI2_HUMAN	TRABD2B
Q96DA6	TIM14_HUMAN	DNAJC19
P51854	TKTL1_HUMAN	TKTL1
Q9Y275	TN13B_HUMAN	TNFSF13B
Q03169	TNAP2_HUMAN	TNFAIP2
O15417	TNC18_HUMAN	TNRC18
O75888	TNF13_HUMAN	TNFSF13
P01374	TNFB_HUMAN	LTA
Q96J77	TPD55_HUMAN	TPD52L3
P17752	TPH1_HUMAN	TPH1
O43617	TPPC3_HUMAN	TRAPPC3
O94811	TPPP_HUMAN	TPPP
Q6ZUI0	TPRG1_HUMAN	TPRG1
Q5T0D9	TPRGL_HUMAN	TPRG1L
Q9Y3C4	TPRKB_HUMAN	TPRKB
O15533	TPSN_HUMAN	TAPBP
O60704	TPST2_HUMAN	TPST2
Q56UQ5	TPT1L_HUMAN	
Q6XPS3	TPTE2_HUMAN	TPTE2
O14763	TR10B_HUMAN	TNFRSF10B
Q9UI30	TR112_HUMAN	TRMT112
Q9Y2W1	TR150_HUMAN	THRAP3
C9J1S8	TR49D_HUMAN	TRIM49D1; TRIM49D2
Q9BVS5	TR61B_HUMAN	TRMT61B
Q13595	TRA2A_HUMAN	TRA2A
Q9H4I3	TRABD_HUMAN	TRABD
Q15628	TRADD_HUMAN	TRADD
Q13077	TRAF1_HUMAN	TRAF1
Q12933	TRAF2_HUMAN	TRAF2
Q15633	TRBP2_HUMAN	TARBP2
B7Z8K6	TRDC_HUMAN	TRDC
O14717	TRDMT_HUMAN	TRDMT1
Q15562	TEAD2_HUMAN	TEAD2
P42680	TEC_HUMAN	TEC
O43151	TET3_HUMAN	TET3
Q9BXT5	TEX15_HUMAN	TEX15
Q5T0J7	TEX35_HUMAN	TEX35
Q8WUA4	TF3C2_HUMAN	GTF3C2
Q9UKN8	TF3C4_HUMAN	GTF3C4
Q6ZNK6	TIFAB_HUMAN	TIFAB
Q9NQ88	TIGAR_HUMAN	TIGAR
Q53EQ6	TIGD5_HUMAN	TIGD5
Q9Y3D7	TIM16_HUMAN	PAM16
Q3ZCQ8	TIM50_HUMAN	TIMM50
P01033	TIMP1_HUMAN	TIMP1
Q9UNS1	TIM_HUMAN	TIMELESS
Q9GZM7	TINAL_HUMAN	TINAGL1
Q8TB96	TIP_HUMAN	ITFG1
Q9Y5M6	TISR_HUMAN	OCLM
Q9UHF0	TKNK_HUMAN	TAC3
Q6P9B6	TLDC1_HUMAN	TLDC1
Q04724	TLE1_HUMAN	TLE1
Q04726	TLE3_HUMAN	TLE3
Q86UE8	TLK2_HUMAN	TLK2
O60603	TLR2_HUMAN	TLR2
O60602	TLR5_HUMAN	TLR5
P31314	TLX1_HUMAN	TLX1
Q6PF06	TM10B_HUMAN	TRMT10B
Q7L0Y3	TM10C_HUMAN	TRMT10C
Q86T26	TM11B_HUMAN	TMPRSS11B
Q9Y6G1	TM14A_HUMAN	TMEM14A
Q86XT9	TM219_HUMAN	TMEM219
A6NGB7	TM221_HUMAN	TMEM221
A0PJW6	TM223_HUMAN	TMEM223
Q6GV28	TM225_HUMAN	TMEM225
C9JI98	TM238_HUMAN	TMEM238
Q24JQ0	TM241_HUMAN	TMEM241
Q9BRR3	TM246_HUMAN	TMEM246
A6NEH6	TM247_HUMAN	TMEM247
P0C7T8	TM253_HUMAN	TMEM253
Q2M3C6	TM266_HUMAN	TMEM266
Q9BRN9	TM2D3_HUMAN	TM2D3
P56557	TM50B_HUMAN	TMEM50B
Q9BZW5	TM6S1_HUMAN	TM6SF1
Q9NS93	TM7S3_HUMAN	TM7SF3
Q9HD45	TM9S3_HUMAN	TM9SF3
Q96EY4	TMA16_HUMAN	TMA16
Q7Z5M5	TMC3_HUMAN	TMC3
O75069	TMCC2_HUMAN	TMCC2
Q13445	TMED1_HUMAN	TMED1
Q6PL24	TMED8_HUMAN	TMED8
Q9UHN6	TMEM2_HUMAN	TMEM2
Q9BZD7	TMG3_HUMAN	PRRG3
Q96B42	TMM18_HUMAN	TMEM18
Q9BTV4	TMM43_HUMAN	TMEM43
Q9BQJ4	TMM47_HUMAN	TMEM47
Q9NW97	TMM51_HUMAN	TMEM51
Q6P5X7	TMM71_HUMAN	TMEM71
Q9BSE2	TMM79_HUMAN	TMEM79
Q9NQ34	TMM9B_HUMAN	TMEM9B
P28289	TMOD1_HUMAN	TMOD1
Q9H3S3	TMPS5_HUMAN	TMPRSS5
Q7RTY8	TMPS7_HUMAN	TMPRSS7
Q86WS5	TMPSC_HUMAN	TMPRSS12
Q9BYE2	TMPSD_HUMAN	TMPRSS13
Q9Y320	TMX2_HUMAN	TMX2
P45378	TNNT3_HUMAN	TNNT3
Q14106	TOB2_HUMAN	TOB2
Q8NFQ8	TOIP2_HUMAN	TOR1AIP2
O60784	TOM1_HUMAN	TOM1
Q8N4H5	TOM5_HUMAN	TOMM5
Q96B49	TOM6_HUMAN	TOMM6
Q8WZ04	TOMT_HUMAN	LRTOMT
Q6XYQ8	SYT10_HUMAN	SYT10
Q9BT88	SYT11_HUMAN	SYT11
P21579	SYT1_HUMAN	SYT1
Q9BQG1	SYT3_HUMAN	SYT3
Q9H2B2	SYT4_HUMAN	SYT4
O76070	SYUG_HUMAN	SNCG
P26640	SYVC_HUMAN	VARS
Q86TM6	SYVN1_HUMAN	SYVN1
P23381	SYWC_HUMAN	WARS
Q9NUJ3	T11L1_HUMAN	TCP11L1
Q6IEE7	T132E_HUMAN	TMEM132E
Q8NDZ6	T161B_HUMAN	TMEM161B
Q8WVE7	T170A_HUMAN	TMEM170A
Q7Z7N9	T179B_HUMAN	TMEM179B
Q8IXX5	T183A_HUMAN	TMEM183A
Q9NVA4	T184C_HUMAN	TMEM184C
Q9H0A3	T191A_HUMAN	TMEM191A
Q69YZ2	T200B_HUMAN	TMEM200B
Q15714	T22D1_HUMAN	TSC22D1
O75157	T22D2_HUMAN	TSC22D2
Q99576	T22D3_HUMAN	TSC22D3
Q8WV15	T255B_HUMAN	TMEM255B
P52657	T2AG_HUMAN	GTF2A2
P29083	T2EA_HUMAN	GTF2E1
Q6P1K8	T2H2L_HUMAN	GTF2H2C; GTF2H2C_2
Q9NYV9	T2R13_HUMAN	TAS2R13
P59538	T2R31_HUMAN	TAS2R31
P59535	T2R40_HUMAN	TAS2R40
P59537	T2R43_HUMAN	TAS2R43
Q96RJ0	TAAR1_HUMAN	TAAR1
O14804	TAAR5_HUMAN	TAAR5
Q969N4	TAAR8_HUMAN	TAAR8
Q15750	TAB1_HUMAN	TAB1
P09758	TACD2_HUMAN	TACSTD2
P40200	TACT_HUMAN	CD96
Q15544	TAF11_HUMAN	TAF11
Q15543	TAF13_HUMAN	TAF13
Q15572	TAF1C_HUMAN	TAF1C
P21675	TAF1_HUMAN	TAF1
Q5H9L4	TAF7L_HUMAN	TAF7L
Q7Z7C8	TAF8_HUMAN	TAF8
B6A8C7	TARM1_HUMAN	TARM1
Q16635	TAZ_HUMAN	TAZ
P0CG35	TB15B_HUMAN	TMSB15B
Q9C0C2	TB182_HUMAN	TNKS1BP1
A6NNZ2	TBB8L_HUMAN	
Q2M2D7	TBC28_HUMAN	TBC1D28
Q9P0N9	TBCD7_HUMAN	TBC1D7
Q5QJ74	TBCEL_HUMAN	TBCEL
Q8TEA7	TBCK_HUMAN	TBCK
O60907	TBL1X_HUMAN	TBL1X
Q12788	TBL3_HUMAN	TBL3
Q6SJ96	TBPL2_HUMAN	TBPL2
Q86XR7	TCAM2_HUMAN	TICAM2
H3BQB6	STMD1_HUMAN	STMND1
Q9UBI4	STML1_HUMAN	STOML1
Q9UJZ1	STML2_HUMAN	STOML2
P09430	STP1_HUMAN	TNP1
Q8TCJ2	STT3B_HUMAN	STT3B
Q69YW2	STUM_HUMAN	STUM
O75558	STX11_HUMAN	STX11
Q9P2W9	STX18_HUMAN	STX18
P32856	STX2_HUMAN	STX2
Q92537	SUSD6_HUMAN	SUSD6
O43463	SUV91_HUMAN	SUV39H1
Q496J9	SV2C_HUMAN	SV2C
Q4LDE5	SVEP1_HUMAN	SVEP1
Q9HCS7	SYF1_HUMAN	XAB2
O95926	SYF2_HUMAN	SYF2
P49590	SYHM_HUMAN	HARS2
Q15046	SYK_HUMAN	KARS
Q15031	SYLM_HUMAN	LARS2
A6NDD5	SYN1L_HUMAN	SYNDIG1L
Q92777	SYN2_HUMAN	SYN2
O43776	SYNC_HUMAN	NARS
P08247	SYPH_HUMAN	SYP
Q7L3T8	SYPM_HUMAN	PARS2
O43581	SYT7_HUMAN	SYT7
Q96C24	SYTL4_HUMAN	SYTL4
Q9NYW0	T2R10_HUMAN	TAS2R10
Q9NYV7	T2R16_HUMAN	TAS2R16
P59551	T2R60_HUMAN	TAS2R60
Q53R12	T4S20_HUMAN	TM4SF20
Q9ULZ0	T53G3_HUMAN	TP53TG3; TP53TG3B; TP53TG3C; TP53TG3D; TP53TG3E; TP53TG3F
O76061	STC2_HUMAN	STC2
Q687X5	STEA4_HUMAN	STEAP4
Q13285	STF1_HUMAN	NR5A1
Q13586	STIM1_HUMAN	STIM1
Q15831	STK11_HUMAN	STK11
Q9P289	STK26_HUMAN	STK26
Q9NZ72	STMN3_HUMAN	STMN3
Q9H668	STN1_HUMAN	STN1
Q9Y6Q2	STON1_HUMAN	STON1
Q5TH74	STPG1_HUMAN	STPG1
Q8N7X2	STPG3_HUMAN	STPG3
Q13033	STRN3_HUMAN	STRN3
Q9HAC7	SUCHY_HUMAN	SUGCT
P14410	SUIS_HUMAN	SI
Q8TAQ9	SUN3_HUMAN	SUN3
O75683	SURF6_HUMAN	SURF6
Q9BRV3	SWET1_HUMAN	SLC50A1
Q58G82	SY14L_HUMAN	SYT14P1
P49588	SYAC_HUMAN	AARS
P49589	SYCC_HUMAN	CARS
Q8N0S2	SYCE1_HUMAN	SYCE1
Q0VAF6	SYCN_HUMAN	SYCN
Q8IZU3	SYCP3_HUMAN	SYCP3
P60508	SYCY2_HUMAN	ERVFRD-1
Q6PI48	SYDM_HUMAN	DARS2
Q96PV0	SYGP1_HUMAN	SYNGAP1
Q9NSE4	SYIM_HUMAN	IARS2
Q16563	SYPL1_HUMAN	SYPL1
Q5VXT5	SYPL2_HUMAN	SYPL2
Q5T160	SYRM_HUMAN	RARS2
Q9NP81	SYSM_HUMAN	SARS2
Q8NB59	SYT14_HUMAN	SYT14
Q5T7P8	SYT6_HUMAN	SYT6
Q8NBV8	SYT8_HUMAN	SYT8
A2RTX5	SYTC2_HUMAN	TARSL2
P26639	SYTC_HUMAN	TARS
Q9BW92	SYTM_HUMAN	TARS2
P37840	SYUA_HUMAN	SNCA
P48775	T23O_HUMAN	TDO2
O75410	TACC1_HUMAN	TACC1
Q13148	TADBP_HUMAN	TARDBP
Q53T94	TAF1B_HUMAN	TAF1B
Q15545	TAF7_HUMAN	TAF7
P17542	TAL1_HUMAN	TAL1
Q9BVV6	TALD3_HUMAN	KIAA0586
Q9H2K8	TAOK3_HUMAN	TAOK3
Q03518	TAP1_HUMAN	TAP1
Q9UK61	TASOR_HUMAN	FAM208A
Q96KW9	SPAC7_HUMAN	SPACA7
Q07617	SPAG1_HUMAN	SPAG1
Q96R06	SPAG5_HUMAN	SPAG5
A0A1B0GVQ0	SPAR_HUMAN	SPAAR
Q496A3	SPAS1_HUMAN	SPATS1
Q9UM82	SPAT2_HUMAN	SPATA2
P48595	SPB10_HUMAN	SERPINB10
Q96P63	SPB12_HUMAN	SERPINB12
P50453	SPB9_HUMAN	SERPINB9
A6NKU9	SPDE3_HUMAN	SPDYE3
A6NJR5	SPDL3_HUMAN	
Q5MJ70	SPDYA_HUMAN	SPDYA
Q9C093	SPEF2_HUMAN	SPEF2
P0CW21	SPGOS_HUMAN	SPART-AS1
Q9NRA0	SPHK2_HUMAN	SPHK2
Q5JUX0	SPIN3_HUMAN	SPIN3
Q6ZMD2	SPNS3_HUMAN	SPNS3
Q6ZMY3	SPOC1_HUMAN	SPOCD1
Q9BUD6	SPON2_HUMAN	SPON2
O43791	SPOP_HUMAN	SPOP
O15020	SPTN2_HUMAN	SPTBN2
Q969W0	SPTSA_HUMAN	SPTSSA
Q5MJ09	SPXN3_HUMAN	SPANXN3
O43597	SPY2_HUMAN	SPRY2
Q9BXG8	SPZ1_HUMAN	SPZ1
Q9Y6N5	SQOR_HUMAN	SQOR
Q4G0T1	SRCRM_HUMAN	
Q7Z6B7	SRGP1_HUMAN	SRGAP1
B3KS81	SRRM5_HUMAN	SRRM5
Q01130	SRSF2_HUMAN	SRSF2
Q14140	SRTD2_HUMAN	SERTAD2
Q7Z2R9	SSAS1_HUMAN	SSBP3-AS1
Q9BWW4	SSBP3_HUMAN	SSBP3
Q9NQ55	SSF1_HUMAN	PPAN
O43805	SSNA1_HUMAN	SSNA1
Q9NP77	SSU72_HUMAN	SSU72
Q9Y2M2	SSUH2_HUMAN	SSUH2
Q16384	SSX1_HUMAN	SSX1
O60224	SSX4_HUMAN	SSX4; SSX4B
Q7RTT3	SSX9_HUMAN	SSX9
Q8IZP2	ST134_HUMAN	ST13P4
Q9Y5Y6	ST14_HUMAN	ST14
O94768	ST17B_HUMAN	STK17B
O60284	ST18_HUMAN	ST18
P0DMN0	ST1A4_HUMAN	SULT1A4
Q9HBF5	ST20_HUMAN	ST20
Q06520	ST2A1_HUMAN	SULT2A1
Q86UX6	ST32C_HUMAN	STK32C
Q8TBR4	ST3L4_HUMAN	STAG3L4
Q9BR01	ST4A1_HUMAN	SULT4A1
O94864	ST65G_HUMAN	SUPT7L
Q8TDW4	ST7L_HUMAN	ST7L
Q9NRC1	ST7_HUMAN	ST7
Q99469	STAC_HUMAN	STAC
Q8N3U4	STAG2_HUMAN	STAG2
Q9UGK3	STAP2_HUMAN	STAP2
P59095	STAR6_HUMAN	STARD6
P49675	STAR_HUMAN	STAR
Q9P246	STIM2_HUMAN	STIM2
P31948	STIP1_HUMAN	STIP1
O75716	STK16_HUMAN	STK16
Q8NE28	STKL1_HUMAN	STKLD1
Q9P2F5	STOX2_HUMAN	STOX2
Q9H6E5	STPAP_HUMAN	TUT1
Q8N412	STPG2_HUMAN	STPG2
Q8N801	STPG4_HUMAN	STPG4
Q9HCE7	SMUF1_HUMAN	SMURF1
O95295	SNAPN_HUMAN	SNAPIN
Q96H20	SNF8_HUMAN	SNF8
A8MWL6	SNG2L_HUMAN	
O43761	SNG3_HUMAN	SYNGR3
P0DPA3	SNH28_HUMAN	SNHG28
Q8TAD8	SNIP1_HUMAN	SNIP1
O75324	SNN_HUMAN	SNN
Q8WVK2	SNR27_HUMAN	SNRNP27
A6NMZ2	SNTAN_HUMAN	SNTN
Q9Y5X0	SNX10_HUMAN	SNX10
Q9UMY4	SNX12_HUMAN	SNX12
Q5VWJ9	SNX30_HUMAN	SNX30
O95219	SNX4_HUMAN	SNX4
Q9Y5X2	SNX8_HUMAN	SNX8
P04179	SODM_HUMAN	SOD2
Q99523	SORT_HUMAN	SORT1
Q07889	SOS1_HUMAN	SOS1
O15370	SOX12_HUMAN	SOX12
P41225	SOX3_HUMAN	SOX3
Q9UBP0	SPAST_HUMAN	SPAST
Q9BWV2	SPAT9_HUMAN	SPATA9
Q8IY81	SPB1_HUMAN	FTSJ3
P36952	SPB5_HUMAN	SERPINB5
Q9H0A9	SPC1L_HUMAN	SPATC1L
Q5TCZ1	SPD2A_HUMAN	SH3PXD2A
Q96EA4	SPDLY_HUMAN	SPDL1
A6NHP3	SPE2B_HUMAN	SPDYE2B
Q9H9C1	SPE39_HUMAN	VIPAS39
Q9BSE5	SPEB_HUMAN	AGMAT
Q9UQ90	SPG7_HUMAN	SPG7
P17947	SPI1_HUMAN	SPI1
Q9BPZ2	SPI2B_HUMAN	SPIN2B
Q14159	SPIDR_HUMAN	SPIDR
Q6IQ16	SPOPL_HUMAN	SPOPL
P22528	SPR1B_HUMAN	SPRR1B
Q96RM1	SPR2F_HUMAN	SPRR2F
P09486	SPRC_HUMAN	SPARC
Q96L03	SPT17_HUMAN	SPATA17
Q9BR10	SPT25_HUMAN	SPATA25
Q96LK8	SPT32_HUMAN	SPATA32
P21549	SPYA_HUMAN	AGXT
Q13501	SQSTM_HUMAN	SQSTM1
O15042	SR140_HUMAN	U2SURP
Q96JX3	SRAC1_HUMAN	SERAC1
Q8NEQ6	SRARP_HUMAN	SRARP
Q86TD4	SRCA_HUMAN	SRL
P0DJJ0	SRG2C_HUMAN	SRGAP2C
P10124	SRGN_HUMAN	SRGN
O75044	SRGP2_HUMAN	SRGAP2
Q9H3Y6	SRMS_HUMAN	SRMS
O75494	SRS10_HUMAN	SRSF10
A2A2V5	SRTM1_HUMAN	SERTM1
O60232	SSA27_HUMAN	SSSCA1
P51571	SSRD_HUMAN	SSR4
Q9UNL2	SSRG_HUMAN	SSR3
Q7RTT6	SSX6_HUMAN	SSX6
Q15532	SSXT_HUMAN	SS18
P50226	ST1A2_HUMAN	SULT1A2
